text	label
"Even~ing Horizon B a l a n c e . . . 
#sigh #sky #balance #peace #clouds #vitaminsea #blue #evening #horizon @ Bond… https://t.co/bwrnGwxgs7Just posted a photo @ Bondi Beach https://t.co/dGHHEAhvYNJust posted a photo @ PLANET https://t.co/qyvBUMugi7 https://t.co/eu9vYa6dYBJust posted a photo @ Australia https://t.co/01omVQYZwnBeach Beauty
#bondibeach 
#vitaminsea @ Bondi Beach https://t.co/NnpE7OzAIhStayin’ Alive  (you are resilient!)
@itsmirandaderrick @alexandra11 @mizzk 

🎶Laugh, Love, Dance, &amp; Sing 🎶 

Share… https://t.co/F08fzpY95JSpring Break #flower #blossom #bloom @ Bondi Beach https://t.co/kAARJ3CpdISchool’s Out Forever…
#natureisschool #natureislife @ Bronte Beach https://t.co/rzlUk0iWaSJust posted a photo @ Australia https://t.co/v0vCea1YefJust posted a video @ PLANET https://t.co/qyvBUMLRGH https://t.co/sFDyzYYnF5New South Wales premier, Gladys Berejiklian, says the community needs to accept that when the state reopens “unfort… https://t.co/pKBj98DiHCJust posted a photo @ PLANET https://t.co/qyvBUMLRGH https://t.co/RJwxcaV61jSet Of Sun 
#sunset #bondibeach #vitaminsea #beach #surf #sea #nature #naturephotography #seagull @ Bondi Beach https://t.co/XcUEjHyE6SBalance of Heaven &amp; Earth
#bondibeach #asabovesobelow #nature #naturelovers #vitaminsea @ Bondi Beach https://t.co/SpDMEEsGRCBondi Gold 
#bondibeach #vitaminsea #gold #goldenhour #nature #naturelovers @ Bondi Beach https://t.co/bD58vAGSemWater Colours 
sunset + low tide + angle 
#noedit #nofilter #sunset #lowtide #angle #bondibeach #light #shadow… https://t.co/N7UBgyLTkkJust posted a photo @ Bondi Beach https://t.co/TosDKMOp15Just posted a video @ Bondi Beach https://t.co/gh3sR3HYPw20 20 24 hours agoooooooo
I wanna be isolated…
#sydneylockdown #covid #australia #ramones #iwannabesedated @ Sydney… https://t.co/l5ZYlpBaQaJust posted a photo @ PLANET https://t.co/qyvBUMLRGH https://t.co/6ejOSckoRYVitamin Sea, Bondi Beach. Despite a couple of the camera angles, mostly socially distancing…#australia… https://t.co/PrpNNzWkS1It’s All Happening At Bondi Beach, 
one photo, many activities 👁🌞👁
#bondibeach #sydneylockdown 
#summerinspring… https://t.co/qOits95maOCloud Medicine: pre sunset, wowy golden glow.
#bondibeach #sunset #wow @ Bondi Beach https://t.co/zLpJDkLdZWMultilayered Human Bliss Cake Enjoying Nature On The Rocks At Tamarama Beach
#beachbeauty #tamarama #tamaramabeach… https://t.co/MIgLyOiCviJust posted a photo @ Bondi Beach https://t.co/RvJddV1K95The hills are alive with music all around Bondi… Bondi Beauty… a love letter to my home beach for 23 years…… https://t.co/JJtOBSddYeBlossoming Bondi Beauty… a love letter to my home beach for 23 years… 
#bondibeach #vitaminsea @ Bondi Beach https://t.co/H5qVCGQm8KPOV Bondi Beauty… a love letter to my home beach for 23 years… 
#bondibeach #vitaminsea @ Bondi Beach https://t.co/DIH3zLbHNXBondi Beauty… a love letter to my home beach for 23 years… 
#bondibeach #vitaminsea @ Bondi Beach https://t.co/KAm5ZTMHYZLove is literally in the air, as well as in everything &amp; in everyone around us. 
#love #breathelovenow #belovenow @… https://t.co/pOvtHmBuUiJust posted a photo @ PLANET https://t.co/qyvBUMLRGH https://t.co/SRQGaiwysnJust posted a photo @ PLANET https://t.co/qyvBUMLRGH https://t.co/RBgaNRgfubJust posted a photo @ Australia https://t.co/q0rPq1wZffJust posted a video @ Australia https://t.co/ApD4Zpg4paWalkin’ On Sunshine oooh yeah… &amp; don’t it feel good?😃👣🌞👣😃
💦🐬🌞🌞👣♥️👣🌞🌞🐬💦

#clouds #bondibeach #sunset #art… https://t.co/z5wl42siZDJust posted a photo @ Bondi Beach https://t.co/BgSBxV0bwNJust posted a photo @ Australia https://t.co/LZtZiojBHSDaily Dose Of Pure Vitamin Sea 
#vitaminsea #bondibeach @ Bondi Beach https://t.co/1b2ZDSaj3NJust posted a photo @ Australia https://t.co/LAcXUInLNhWaiting To Open…know the feeling…
11+ weeks in #sydneylockdown…
#spring #blossoms #budding #blossoming… https://t.co/MkXONhVqM5#sydneylockdown #covid #ishallbereleased #happinessisaninsidejob @ Bondi Beach https://t.co/ZS8eXTc7lPJust posted a photo @ Australia https://t.co/z5JVx8I1XJHere’s an idea: Instead of World War USA vs China how about 
World War Humanity vs Climate Crisis?… https://t.co/y9ZwQ08uNIJust posted a video @ Australia https://t.co/KFWCh4Yq3SEven~ing Sunset 
#bondibeach #sydneylockdown #covid #colour  #australia @ Bondi Beach https://t.co/qOoq4qsZtdJust posted a photo @ Bondi Beach https://t.co/BnAZzzDbAEGotta love @chaserwar … #thatfelladownunder #biden @turnbullmalcolm @scottmorrisonmp #auspol #australia @ Australia https://t.co/kwRyCgkmmOJust posted a photo @ Paddington, New South Wales https://t.co/RlbYgTdrTtJust posted a photo @ PLANET https://t.co/qyvBUMLRGH https://t.co/b4eI4xCSqlBondi Beach, Bondi Blue 
#bondibeach #bondi #blue @ Bondi Beach https://t.co/LTnvKiksKVMe, Myself &amp; I
#resistanceisfertile #self #sprouting #twoheadsarebetterthanone #sydneylockdown #bondibeach @ Bondi… https://t.co/cYKoZHnMw8Just posted a photo @ Bondi Beach https://t.co/ouIkTeDjCYJust posted a video @ Bondi Beach https://t.co/FET7frBJPtCreator’s Spirit In The Clouds,
The Grandfathers Are Here
#clouds #grandfathers #spirit #creator #lookup… https://t.co/rOTLKRS1cCJust posted a photo @ Australia https://t.co/krlxOVWxiCEarthquake alert 6.0 magnitude 
There are reports of shaking in the Melbourne area. Check back soon for more inform… https://t.co/mUhHQtiewvB a l a n c e 
#bondibeach @ Bondi Beach https://t.co/ynMDy1URxOSublime Softness To This Even~ing
#bondibeauty #bondibeach #vitaminsea #clouds #sunset @ Bondi Beach https://t.co/ZA1Q7Nyuq3Just posted a video @ Melbourne, Victoria, Australia https://t.co/gCKEdXwJ0DJust posted a video @ Melbourne, Victoria, Australia https://t.co/FSqm5stZlCJust posted a photo @ Melbourne, Victoria, Australia https://t.co/VLatWxulcvJust posted a photo @ PLANET https://t.co/qyvBUMugi7 https://t.co/za9Z4bIvXyJust posted a video @ Melbourne, Victoria, Australia https://t.co/ONz0Z0dolcGood Morning 
💦🐬👁🌞♥️🌞👁🐬💦 @ Bondi Beach https://t.co/Q9hJ6IQhzIJust posted a photo @ Bondi Beach https://t.co/hJ4ho7dv3Y#thatfelladownunder is as #shifty as they come @chaserwar rocks! (&amp; I don’t mean geologically… #boomtish) @ Parliam… https://t.co/VlcnJfxPHBBloomin’ Australia 
#bloom #blooms #bloomin #blooming
#flower #flowers #flowering #spring @ Centennial Parklands https://t.co/uExR50jWdYJust posted a photo @ Australia https://t.co/8nMTUAVoPAJust posted a video @ Melbourne, Victoria, Australia https://t.co/5gQVnEAsiyJust posted a photo @ Australia https://t.co/gHrx3U3xVYBondi Sunset or Bondi Petri Dish? 
We All Get To Decide. Biological, True, Equality &amp; Democracy… My guess? There is… https://t.co/bjxkk4hjbrTake Only Photographs, Leave Only Footprints 
👣👣👣👁🐬♥️🐬👁👣👣👣 @ Bondi Beach https://t.co/m5ftUDzqwoCloud Vaporizing…
Who remembers?
Who never forgot? 
Attention IS Energy @ Bondi Beach https://t.co/UMmrGhL5OnPeacock Bird Cloud  
or whattdya see? 👁🙃👁 @ Bondi Beach https://t.co/BRMc0UuaKbJust posted a photo @ Bondi Beach https://t.co/7oIXNLQMTPJust posted a photo @ PLANET https://t.co/qyvBUMugi7 https://t.co/vNDBvjt18QLeaning Tower Of Pizza…Boxes

@gelbisonbondi #pizza #boxes #pizzaboxes #leaningtowerofpisa… https://t.co/r38I6uKtUSClimate Crisis Is Right Here, Right Now
#climatecrisis #facetheclimateemergency #sealevelrise #extremeweather @ PLA… https://t.co/YaSntz9HpJJust posted a photo @ Australia https://t.co/9aMJshYpkWJust posted a photo @ PLANET https://t.co/qyvBUMugi7 https://t.co/y1S37CwQTh"	-1
Spring has sprung in Adelaide 🌻 What a beautiful day for my first Pfizer jab. 💉A sign of the bright things to come🌞… https://t.co/8smowjGzvj	7
Coming to you 📻 LIVE from Coolangatta today! @triplemgoldcoast @ Coolangatta https://t.co/rPWvGaKJTCCome on WA!! Open up to Qlders!! I have a grand final to get to 🙏!! @afl @wagovernment @ Perth, Western Australia https://t.co/B6vQn7zqNj2nd function of the day MCing a great celebration for this little champ in the making @bayleyhallracing 👌 @ Sanctua… https://t.co/4suF6qoVMZKicking off 9 days of Grand final lunches &amp; dinners! With Rugby League legend Scott Sattler &amp; Soccer great John Kos… https://t.co/ChLwz8FMSRMCing the Grand Final Lunch at @manostedderave with AFL Great @simon_tblack @ Manos Tedder Ave https://t.co/nl6rZHfBWXSomeone is a bit spoilt ….. #thebride massive thank you to @mercedesbenzgoldcoast for looking after us with our new… https://t.co/oBsHDsbimI	5
Just posted a photo @ The Pines MTB Trails - Margaret River https://t.co/E5EhKXPgHMMt. Thanks for a beautiful night in Kaloorup. #mt #done #southerncrustcatering #hotas @ Kaloorup https://t.co/2AiPfkngSSRolling through the night. Wonderful evening. #wanderingwoodfireoven #pizzalover #pizzatrailer #bigovens… https://t.co/KbIIrryPDOFlat out tonight with an oven full of goodness #hotoven #pizzatrailer #wanderingwoodfireoven #bigovens… https://t.co/y8L3VH8x8TJust about ready to kick it off #hotoven #woodisgood #pizzatrailer #wanderingwoodfireoven… https://t.co/bNUktmasKRMatt hard at work getting ready for tonight’s dinner @southerncrustmargaretriver #pizzatrailer #woodisgood #food… https://t.co/oni8MNLcvJJust posted a photo @ Kaloorup https://t.co/v6wTPrkTRATrails are beautiful this morning. Get out and enjoy your day #ride #trekroscoe8 #ibikemargaretriver #mtbtourguide… https://t.co/8qeyKgWNAHBeautiful stroll around the trails today #roscoe8 #trekroscoe8 #ibikemargaretriver #ibike #trekbikes #mtbtourguide… https://t.co/dA6Mu8E00nBeautiful afternoon stroll. Trails are rolling very smooth #roscoe8 #trekroscoe8 #ibikemargaretriver #trekbikes… https://t.co/pVNy1ruBI7Just posted a photo @ Margaret River, Western Australia https://t.co/ux4PkR2uz9Just posted a photo @ Albany, Western Australia https://t.co/yPHQQCKl6rSweet little stroll around the trails today before the rain #rain #ibikemargaretriver #trekroscoe8 #roscoe8… https://t.co/UMQjcphV0NJust posted a photo @ The Pines MTB Trails - Margaret River https://t.co/o6uYCmRcMX	9
Just posted a photo @ Australia https://t.co/r5m77jheU6	12
Just posted a photo @ BRISBANE POWERHOUSE https://t.co/yzcbR4buqL	4
The day is here! Pre-order your copy of #SallyRooney’s new novel, #BeautifulWorldWhereAreYou and have your choice b… https://t.co/uhI41IYxfFHELLO SALLY!!!!! Pre-order your copy to make sure you get one when it’s out tomorrow!! 📚💕 #gertrudeandalice… https://t.co/Msflo7fLEQTHANK YOU TO OUR COMMUNITY! We are celebrating this 10k milestone with a competition — everything will be announced… https://t.co/M92IG34d0rJust posted a photo @ Gertrude &amp; Alice Cafe Bookstore https://t.co/Q3CUtHYwDGDenim daze 👖 @ Paddington, New South Wales https://t.co/VP2FQ2w4qt🦅 valentino peeps @ Sydney, Australia https://t.co/kUniRDjSyAJust posted a photo @ Sydney, Australia https://t.co/uHa6g0pP42Just posted a photo @ Gertrude &amp; Alice Cafe Bookstore https://t.co/NBzapCkgL2My #NespressoVertuo looks good in every corner of the house! Keeping @nespresso.au close today as I begin to make m… https://t.co/eBcku2DXPsA special gift from the house of @gucci. Because fashion is not a phase, it’s a #GucciLifestyle. 🎁💕 @ Gertrude &amp; Al… https://t.co/qpihXwwKDJJust posted a photo @ Gertrude &amp; Alice Cafe Bookstore https://t.co/ILBavSiAG9bringing aussie designers to this windy day wit international accessoriezzz 🌟 @ Paddington, New South Wales https://t.co/7gcXKeOpf5Just posted a photo @ Australia https://t.co/YIzFdlxzTLFainting from excitement. Joining my family at @DIOR to celebrate the launch of their e-boutique. We can now shop o… https://t.co/cgT1C7F8QDJust posted a photo @ Roslyn Oxley9 Gallery https://t.co/BRqDCEbwazHiding in @mrporter and this cap until I can get a moment to cut this hair. 🤠 @ Australia https://t.co/L2nVO9eK5CGet ready for our next Book Club! This is a short and sweet read — you’ll definitely have time to finish it! Link v… https://t.co/oCcZZhuBIFOMG! Vegan Spring Green soup is now ready to take home! Come by and grab your lunch. 🥰💕 #gertrudeandalice @ Gertrud… https://t.co/GB7yOLrg4zJust posted a photo @ Gertrude &amp; Alice Cafe Bookstore https://t.co/DCFeyIZg9hFrom the bestselling author of History Is All You Left Me comes another unforgettable story of life, loss and makin… https://t.co/81ldmeHLcHBack when we used to pay to isolate 💫💕 @ Australia https://t.co/acmi7clGVlplayin’ 📸 @ Sydney, Australia https://t.co/hkGgubbMsq@PRADA SS22 TONIGHT, SEPT 24! 11PM AEST. ✉️💕 #PradaSS22 @ Sydney, Australia https://t.co/kI9VJTO08X@JAG_AUS OUTDOORS. #jagaus #takejagwithyou @ Sydney, Australia https://t.co/HocJvQ4wlp#BALLYSS22 is here! Swipe through for my @bally highlights — slide 2 &amp; 3 (same outfit) is my fave. Pick yours!! ❤️💕… https://t.co/Z1oV3XpLNTDon’t miss out next book club coming this week — Open Season is short and so very sweet, so there is still plenty o… https://t.co/euXYOZYm0XJust posted a photo @ Gertrude &amp; Alice Cafe Bookstore https://t.co/5EPxirtZQ6You chose this one! 🧩🐸🐢🌱☁️🌫 #diorwinter21 @ Sydney, Australia https://t.co/NQSg5Ez8uMMAN ON THE MOON. T-MINUS 1 HOUR UNTIL #DIORSS22. @ Bondi Beach https://t.co/UaHyaTwcTFLOUBIDAY. Head to my stories and let’s discover SS22 together. 🥰 @ Sydney, Australia https://t.co/JUtqBavydChi 👋 @ Australia https://t.co/xJRLDl21Ze	1
"Beloved. 📚 #daddysgirl #restinpower #fathersday #turnbacktime @ Brisbane, Queenland, Australia https://t.co/6ihU2WIPn1Soothing. 🍃 #nofilterneeded @ Obi Obi Boardwalk https://t.co/yNzZGTlnOADazzling. 🦋 #bethechange #motherearth #turnbacktime #lovethyself #ruokday #overtherainbow @ Conondale, Queensland https://t.co/0xeyDcQ6TpSumptuous. 🐝 #brouhahabrewery #nofilterneeded #qualitytime #giftoffriendship #countrystrong #countingmyblessings @… https://t.co/kdtzYz20OeHahaha… 🤣 #heartoftheocean 

[📷: @carolineintherealworld] @ BRISBANE POWERHOUSE https://t.co/T3Pki7jhi5Everything. 🍅 #wittamarket @ Witta Market https://t.co/iPWQDXyfnrL U N I E 🤤 #throwbacktuesday #bucketlistticked #lunecroissant #tasteofheaven #forevergrateful #worththewait @ Lune… https://t.co/LKVXBi274HJust posted a photo @ Witta, Queensland, Australia https://t.co/oEfg9xF0Au"	4
"Snake crossing....on Lockdown Luchtime ride.... 🪱🪱🚴‍♂️
.
.
#lockdownlunch #snake #snakecrossing🐍 @ Torquay, Victoria https://t.co/rXp3Vtd6PZFull day of #surfcoast fizzing......Birthday bikepark meetups.....Anglsea singletrack...🤘
.
.
#specializedmtb… https://t.co/DJdmzpiBerJust posted a photo @ Torquay, Victoria https://t.co/YKslenvL9J#archibald prize worthy self portrait art class in the AM...then an arvo of air 🤘....just another day of #lockdown… https://t.co/mWk8wGVK5YOh god...see you at lunchtime @thehappyrunnertorquay 🙉
.
#newshoes #puppytraining #witchinghour #ascis #lockdowndog… https://t.co/2m6uF8LyXoJust posted a photo @ Forrest MTB - Yaugher Trail Head https://t.co/ntb7qswsdd"	2
Just posted a photo @ Pyrmont, New South Wales, Australia https://t.co/4cFqye3Bi2	1
Here to find out if one man’s trash is really another man’s treasure. (@ Reverse Garbage - @rversgarbagbris in Wool… https://t.co/y0CPJW2liF	4
Just posted a photo @ Mornington Racecourse https://t.co/tU081lB15CJust posted a video @ Yarra Glen Racecourse https://t.co/ItYetlXL2n	3
Ahhh beautiful #wisteria on my walk. Sure - it’s probably growing under the house and into the bathroom. But… still… https://t.co/O35tKa7XMQBlossoms in the Hood. Just lovely. #blossoms #flowers @ Leichhardt, New South Wales, Australia https://t.co/icDxjlQoks	1
Egg foo yung and King Pao Chicken. This dish is SPICY! @ Penang Village Malaysian Delights https://t.co/1NoOLljZoA	8
About the only way any Queenslander’s can see the Eiffel Tower at the moment. #eiffeltower @ Park Road https://t.co/JLBJt33eCZ	4
"Just posted a photo @ Sunny King PaddleBoards https://t.co/KEJjdw6ecUJust posted a photo @ Parkdale, Victoria, Australia https://t.co/e7byvAZQ8rNo Filter Necessary… 💦💦🤙🏼😊
#sunnykingsup #isup #water #life #paddleboarding #sup #wednesday #humpday #inflatable… https://t.co/X1IdvZZJCwFun SUP Friday’s…. 💞💖
#friday #sup #sunnykingsup #womans #paddleboard #suplife #standuppaddle #supchicks… https://t.co/Lpl4rAmwFPWarmer Days are Coming!!🏖👙🇦🇺
#sunnykingsup #bikini #sup  #paddleboard #lifestyle #paddle #stand_up_paddle… https://t.co/CH5sVAlJKkQuote of the Week! 💦🙌🏻
#weekend #saltwater #therapy #ocean #life #beach #keepactive #oceanlife #motivation #quotes… https://t.co/5hgxKDDBfwJust posted a photo @ Sunny King PaddleBoards https://t.co/ShClLLvHT3It’s much more fun if you paddle with a friend this Spring!! 🛶🐶
#sunnykingsup #sup #dog #supdog #paddleboarding… https://t.co/rgRC5IvSruA Beautiful Day in Bayside! 🛶
#sunnykingsup #bayside #living #paddleboard #sup #lifestyle #lifesgood #standuppaddle… https://t.co/ciIovq4elFIt’s been a great day….!! 🛶💦☺️
#sunnykingsup #tuesday #sup #life #paddleboard #lifestyle #beach #standuppaddle… https://t.co/JaafkAbfVb"	3
AUNZD — Fairness for vaccine rollout needed https://t.co/RdzLWTucgdAUNZD — Border control vigilant but not vigilante https://t.co/kBpuQ2OAoXAUNZD — Māori Party push for all Māori place names to be restored by 2026 and 'Aotearoa' to officially ... https://t.co/sjRKlHUNNVAUNZD — New Zealand Māori party launches petition to change country's name to Aotearoa https://t.co/cNSCuo3wGKAUNZD — Weaving te ao Maori into Wellington Free Ambulance https://t.co/ywMtIbUIHHAUNZD — University launches community vaccination clinic on Kīngitanga Day and calls on students to ... https://t.co/mNCrVTiw7uAUNZD — Australia — New Zealand | Highlights of the week https://t.co/BELm4tBXUH https://t.co/5CznoRMNmUAUNZD — Some Aboriginal groups say they will remain closed after WA border reopens https://t.co/H1bZoNENyJAUNZD — Timaru firefighter encourages embracing te reo Māori https://t.co/Rufil1VTbrAUNZD — Government increases funding to support Māori vaccination https://t.co/JU9fjnPhECAUNZD — Funding boost supports ongoing Māori COVID-19 response https://t.co/tpi4wrHJDeAUNZD — Vaccination Rates And The Population Denominator https://t.co/Kri3ACpC0kAUNZD — Partnership Key To A Strong Māori Housing Future https://t.co/F4GD6JJ597AUNZD — Keep removing barriers to Maori vaccination, doctor says https://t.co/KYSsSTaY2dAUNZD — Dunedin artist's Maori heritage brought out in exhibition https://t.co/t4X9Rp9DC2AUNZD — Keep removing barriers to Maori vaccination, doctor says https://t.co/EvWZ5HdI0XAUNZD — New Zealand to end child removal policy disproportionately affecting Māori community https://t.co/F06oaAjq6I	-1
Μόλις δημοσίευσε μια φωτογραφία @ Maribyrnong River https://t.co/w9C4Zm4MeuΜόλις δημοσίευσε μια φωτογραφία @ Maribyrnong River https://t.co/DSzCFlkakxΜόλις δημοσίευσε μια φωτογραφία @ Albert Park and Lake https://t.co/JljkfafKsJ	3
Listen to the most recent episode of Refinery Life Radio: Why Do Good People Suffer? https://t.co/uKttCVD9wj @ Gold… https://t.co/Cm0q7bFnUUListen to the most recent episode of Refinery Life Radio: The Church and It's Undershepherds.… https://t.co/dKWNiokFsYListen to the most recent episode of Refinery Life Radio: The Ministry of Christ to Mental Health.… https://t.co/t7K1Wk5xZ6Listen to the most recent episode of Refinery Life Radio: The Church and Its Mission. https://t.co/SmTpumdcdx @ Gol… https://t.co/qhoOnLFLjuListen to the most recent episode of Refinery Life Radio: The Fatherhood of God. https://t.co/cIDmdE6Zaz @ Gold Coa… https://t.co/y0BdQco2tVListen to the most recent episode of Refinery Life Radio: The Grace of God. https://t.co/IKo0wb9tlz @ Gold Coast, Q… https://t.co/vGhSwV5KEKListen to the most recent episode of Refinery Life Radio: Blessings for Believers. https://t.co/IekL0sOXrO @ Gold C… https://t.co/BXBJL1Jqor	5
Just posted a photo @ Meriton Suites Zetland https://t.co/vvv2cwS3Nl	1
New Friend #ducksofinstagram🦆 #nomoreanimalsplease #threedogsisenough l🐶🐶🐶 #innercityliving #lockdownlife @ Fitzroy… https://t.co/t4SVU2VbceShoe thief 👞👠👟 #hideandseekchallenge #buddyboy❤️ #toocutetohandle @ Fitzroy North, Victoria https://t.co/GalzapPuvv	3
